reef_name,year,lat,mean_live_coral,sector
LOW ISLANDS REEF,1993,-16.383333,25.76,CA
LOW ISLANDS REEF,1996,-16.383333,29.57,CA
LOW ISLANDS REEF,1997,-16.383333,30.04,CA
LOW ISLANDS REEF,1998,-16.383333,37.42,CA
LOW ISLANDS REEF,1999,-16.383333,23.88,CA
LOW ISLANDS REEF,2000,-16.383333,12.86,CA
LOW ISLANDS REEF,2002,-16.383333,12.07,CA
LOW ISLANDS REEF,2004,-16.383333,16.25,CA
LOW ISLANDS REEF,2006,-16.383333,20.75,CA
LOW ISLANDS REEF,2007,-16.383333,24.5,CA
LOW ISLANDS REEF,2008,-16.383333,26.64,CA
LOW ISLANDS REEF,2010,-16.383333,37.93,CA
LOW ISLANDS REEF,2017,-16.383333,44.86,CA
LOW ISLANDS REEF,2019,-16.383333,26.93,CA
LOW ISLANDS REEF,2020,-16.383333,16.2,CA
LOW ISLANDS REEF,2021,-16.383333,21.8,CA
LOW ISLANDS REEF,2022,-16.383333,41.21,CA
LOW ISLANDS REEF,2023,-16.383333,39.23,CA
GREEN ISLAND REEF,1993,-16.758333,9.06,CA
GREEN ISLAND REEF,1994,-16.758333,6.42,CA
GREEN ISLAND REEF,1995,-16.758333,9.06,CA
GREEN ISLAND REEF,1996,-16.758333,16.22,CA
GREEN ISLAND REEF,1997,-16.758333,9.2,CA
GREEN ISLAND REEF,1998,-16.758333,4.44,CA
GREEN ISLAND REEF,1999,-16.758333,5.18,CA
GREEN ISLAND REEF,2002,-16.758333,4.42,CA
GREEN ISLAND REEF,2003,-16.758333,3.06,CA
GREEN ISLAND REEF,2004,-16.758333,5.36,CA
GREEN ISLAND REEF,2005,-16.758333,4.42,CA
GREEN ISLAND REEF,2006,-16.758333,7.75,CA
GREEN ISLAND REEF,2007,-16.758333,6.5,CA
GREEN ISLAND REEF,2010,-16.758333,10.58,CA
GREEN ISLAND REEF,2012,-16.758333,9.9,CA
GREEN ISLAND REEF,2013,-16.758333,8.39,CA
GREEN ISLAND REEF,2015,-16.758333,6.71,CA
GREEN ISLAND REEF,2017,-16.758333,14.94,CA
GREEN ISLAND REEF,2019,-16.758333,4.44,CA
GREEN ISLAND REEF,2021,-16.758333,13.21,CA
GREEN ISLAND REEF,2022,-16.758333,20.44,CA
GREEN ISLAND REEF,2023,-16.758333,18.7,CA
FITZROY ISLAND REEF,1994,-16.925,4.59,CA
FITZROY ISLAND REEF,1995,-16.925,6.18,CA
FITZROY ISLAND REEF,1996,-16.925,8.58,CA
FITZROY ISLAND REEF,1998,-16.925,27.29,CA
FITZROY ISLAND REEF,1999,-16.925,8.54,CA
FITZROY ISLAND REEF,2002,-16.925,4.1,CA
FITZROY ISLAND REEF,2005,-16.925,13.5,CA
FITZROY ISLAND REEF,2006,-16.925,12.29,CA
FITZROY ISLAND REEF,2007,-16.925,17.07,CA
FITZROY ISLAND REEF,2008,-16.925,20.57,CA
FITZROY ISLAND REEF,2009,-16.925,31.25,CA
FITZROY ISLAND REEF,2010,-16.925,31.71,CA
FITZROY ISLAND REEF,2012,-16.925,21.65,CA
FITZROY ISLAND REEF,2017,-16.925,23.26,CA
FITZROY ISLAND REEF,2021,-16.925,34.06,CA
FITZROY ISLAND REEF,2022,-16.925,35.59,CA
FITZROY ISLAND REEF,2023,-16.925,30.83,CA
PICKERSGILL REEF,1996,-15.875,19.96,CA
PICKERSGILL REEF,1997,-15.875,25.91,CA
PICKERSGILL REEF,1998,-15.875,17.09,CA
PICKERSGILL REEF,1999,-15.875,22.64,CA
PICKERSGILL REEF,2000,-15.875,31.13,CA
PICKERSGILL REEF,2001,-15.875,25.19,CA
PICKERSGILL REEF,2003,-15.875,17.39,CA
PICKERSGILL REEF,2004,-15.875,15.62,CA
PICKERSGILL REEF,2006,-15.875,15.0,CA
PICKERSGILL REEF,2007,-15.875,12.43,CA
PICKERSGILL REEF,2008,-15.875,17.02,CA
PICKERSGILL REEF,2010,-15.875,20.25,CA
PICKERSGILL REEF,2011,-15.875,22.02,CA
PICKERSGILL REEF,2015,-15.875,19.65,CA
PICKERSGILL REEF,2019,-15.875,7.93,CA
PICKERSGILL REEF,2020,-15.875,17.67,CA
PICKERSGILL REEF,2021,-15.875,34.78,CA
EVENING REEF,1995,-15.908333,32.17,CA
EVENING REEF,1998,-15.908333,19.6,CA
EVENING REEF,2001,-15.908333,29.95,CA
EVENING REEF,2004,-15.908333,17.77,CA
EVENING REEF,2007,-15.908333,17.5,CA
EVENING REEF,2015,-15.908333,9.22,CA
EVENING REEF,2020,-15.908333,9.41,CA
EVENING REEF,2021,-15.908333,25.95,CA
EVENING REEF,2022,-15.908333,28.63,CA
MORNING REEF,1993,-15.975,33.47,CA
MORNING REEF,2007,-15.975,16.67,CA
MORNING REEF,2009,-15.975,24.84,CA
MORNING REEF,2022,-15.975,28.47,CA
16013A,1995,-16.013333,27.08,CA
16013A,1998,-16.013333,25.0,CA
16013A,2001,-16.013333,22.5,CA
16013A,2004,-16.013333,27.22,CA
16013A,2007,-16.013333,21.0,CA
16013A,2020,-16.013333,21.39,CA
16013A,2021,-16.013333,24.38,CA
16013B,1995,-16.013333,43.54,CA
16013B,1998,-16.013333,39.29,CA
16013B,2001,-16.013333,43.33,CA
16013B,2004,-16.013333,23.33,CA
16013B,2007,-16.013333,47.14,CA
16013B,2020,-16.013333,25.36,CA
16013B,2021,-16.013333,64.53,CA
16013C,1995,-16.03,35.0,CA
16013C,1998,-16.03,20.62,CA
16013C,2001,-16.03,8.12,CA
16013C,2004,-16.03,6.25,CA
16013C,2007,-16.03,8.75,CA
16013C,2020,-16.03,3.75,CA
16013C,2021,-16.03,22.5,CA
MACKAY REEF,1993,-16.05,35.44,CA
MACKAY REEF,1995,-16.05,30.25,CA
MACKAY REEF,1996,-16.05,28.25,CA
MACKAY REEF,1998,-16.05,27.03,CA
MACKAY REEF,1999,-16.05,19.3,CA
MACKAY REEF,2000,-16.05,29.95,CA
MACKAY REEF,2001,-16.05,19.09,CA
MACKAY REEF,2002,-16.05,20.34,CA
MACKAY REEF,2003,-16.05,12.62,CA
MACKAY REEF,2004,-16.05,18.58,CA
MACKAY REEF,2005,-16.05,18.41,CA
MACKAY REEF,2006,-16.05,21.36,CA
MACKAY REEF,2007,-16.05,24.61,CA
MACKAY REEF,2008,-16.05,21.96,CA
MACKAY REEF,2009,-16.05,26.15,CA
MACKAY REEF,2010,-16.05,27.73,CA
MACKAY REEF,2011,-16.05,30.43,CA
MACKAY REEF,2013,-16.05,33.25,CA
MACKAY REEF,2015,-16.05,14.58,CA
MACKAY REEF,2016,-16.05,14.64,CA
MACKAY REEF,2017,-16.05,13.7,CA
MACKAY REEF,2019,-16.05,10.44,CA
MACKAY REEF,2021,-16.05,32.23,CA
MACKAY REEF,2022,-16.05,44.95,CA
MACKAY REEF,2023,-16.05,32.03,CA
16017S,1994,-16.083333,40.67,CA
16017S,2000,-16.083333,17.65,CA
16017S,2003,-16.083333,15.83,CA
16017S,2007,-16.083333,31.75,CA
16017S,2010,-16.083333,32.03,CA
16017S,2013,-16.083333,20.15,CA
16017S,2019,-16.083333,13.83,CA
UNDINE REEF (WEST),1993,-16.125,6.63,CA
UNDINE REEF (WEST),1994,-16.125,11.01,CA
UNDINE REEF (WEST),1995,-16.125,13.04,CA
UNDINE REEF (WEST),2007,-16.125,4.36,CA
RUDDER REEF,1993,-16.2,36.58,CA
RUDDER REEF,1996,-16.2,24.27,CA
RUDDER REEF,1999,-16.2,13.02,CA
RUDDER REEF,2002,-16.2,10.7,CA
RUDDER REEF,2005,-16.2,15.78,CA
RUDDER REEF,2007,-16.2,18.17,CA
CHINAMAN REEF(16024),1997,-16.208333,36.25,CA
CHINAMAN REEF(16024),2000,-16.208333,12.94,CA
CHINAMAN REEF(16024),2003,-16.208333,10.44,CA
CHINAMAN REEF(16024),2007,-16.208333,16.06,CA
CHINAMAN REEF(16024),2010,-16.208333,25.12,CA
CHINAMAN REEF(16024),2013,-16.208333,20.16,CA
CHINAMAN REEF(16024),2019,-16.208333,10.74,CA
TONGUE (2),1993,-16.316667,8.03,CA
TONGUE (2),1996,-16.316667,5.58,CA
TONGUE (2),1999,-16.316667,4.03,CA
TONGUE (2),2002,-16.316667,4.04,CA
TONGUE (2),2005,-16.316667,2.79,CA
TONGUE (2),2007,-16.316667,3.47,CA
SAXON REEF,1993,-16.466667,19.0,CA
SAXON REEF,1996,-16.466667,23.57,CA
SAXON REEF,1999,-16.466667,40.0,CA
SAXON REEF,2002,-16.466667,23.12,CA
SAXON REEF,2005,-16.466667,26.08,CA
SAXON REEF,2007,-16.466667,14.38,CA
SAXON REEF,2017,-16.466667,30.5,CA
PIXIE REEF,1993,-16.55,21.14,CA
PIXIE REEF,1996,-16.55,35.28,CA
PIXIE REEF,1999,-16.55,28.54,CA
PIXIE REEF,2002,-16.55,16.92,CA
PIXIE REEF,2005,-16.55,41.93,CA
PIXIE REEF,2007,-16.55,20.21,CA
PIXIE REEF,2010,-16.55,44.25,CA
OYSTER REEF,1993,-16.633333,6.53,CA
OYSTER REEF,1996,-16.633333,9.33,CA
OYSTER REEF,1999,-16.633333,8.3,CA
OYSTER REEF,2002,-16.633333,2.8,CA
OYSTER REEF,2005,-16.633333,6.46,CA
OYSTER REEF,2007,-16.633333,4.21,CA
VLASOFF REEF,1994,-16.65,7.21,CA
VLASOFF REEF,1997,-16.65,8.11,CA
VLASOFF REEF,2000,-16.65,13.44,CA
VLASOFF REEF,2003,-16.65,5.67,CA
VLASOFF REEF,2006,-16.65,11.29,CA
VLASOFF REEF,2007,-16.65,9.29,CA
VLASOFF REEF,2013,-16.65,8.82,CA
VLASOFF REEF,2019,-16.65,4.92,CA
UPOLU REEF,1995,-16.675,10.07,CA
UPOLU REEF,1998,-16.675,11.1,CA
UPOLU REEF,2001,-16.675,3.26,CA
UPOLU REEF,2004,-16.675,2.71,CA
UPOLU REEF,2007,-16.675,2.42,CA
HASTINGS REEF,1993,-16.516667,12.29,CA
HASTINGS REEF,1994,-16.516667,13.01,CA
HASTINGS REEF,1995,-16.516667,20.44,CA
HASTINGS REEF,1996,-16.516667,13.46,CA
HASTINGS REEF,1997,-16.516667,14.42,CA
HASTINGS REEF,1998,-16.516667,10.22,CA
HASTINGS REEF,1999,-16.516667,12.01,CA
HASTINGS REEF,2000,-16.516667,18.61,CA
HASTINGS REEF,2001,-16.516667,15.04,CA
HASTINGS REEF,2002,-16.516667,13.11,CA
HASTINGS REEF,2003,-16.516667,11.08,CA
HASTINGS REEF,2004,-16.516667,11.23,CA
HASTINGS REEF,2005,-16.516667,10.39,CA
HASTINGS REEF,2006,-16.516667,12.01,CA
HASTINGS REEF,2007,-16.516667,15.39,CA
HASTINGS REEF,2008,-16.516667,12.96,CA
HASTINGS REEF,2010,-16.516667,15.75,CA
HASTINGS REEF,2012,-16.516667,14.82,CA
HASTINGS REEF,2013,-16.516667,15.72,CA
HASTINGS REEF,2014,-16.516667,16.55,CA
HASTINGS REEF,2015,-16.516667,18.1,CA
HASTINGS REEF,2016,-16.516667,22.41,CA
HASTINGS REEF,2017,-16.516667,17.57,CA
HASTINGS REEF,2018,-16.516667,8.28,CA
HASTINGS REEF,2019,-16.516667,5.55,CA
HASTINGS REEF,2020,-16.516667,4.33,CA
HASTINGS REEF,2021,-16.516667,15.88,CA
HASTINGS REEF,2022,-16.516667,16.56,CA
HASTINGS REEF,2023,-16.516667,24.63,CA
MICHAELMAS REEF,1993,-16.583333,9.31,CA
MICHAELMAS REEF,1994,-16.583333,9.31,CA
MICHAELMAS REEF,1995,-16.583333,11.88,CA
MICHAELMAS REEF,1996,-16.583333,7.91,CA
MICHAELMAS REEF,1997,-16.583333,15.71,CA
MICHAELMAS REEF,1998,-16.583333,7.75,CA
MICHAELMAS REEF,1999,-16.583333,8.87,CA
MICHAELMAS REEF,2000,-16.583333,10.54,CA
MICHAELMAS REEF,2001,-16.583333,13.57,CA
MICHAELMAS REEF,2002,-16.583333,10.96,CA
MICHAELMAS REEF,2003,-16.583333,10.75,CA
MICHAELMAS REEF,2004,-16.583333,10.42,CA
MICHAELMAS REEF,2005,-16.583333,11.94,CA
MICHAELMAS REEF,2006,-16.583333,12.92,CA
MICHAELMAS REEF,2007,-16.583333,12.35,CA
MICHAELMAS REEF,2009,-16.583333,15.32,CA
MICHAELMAS REEF,2013,-16.583333,9.21,CA
MICHAELMAS REEF,2015,-16.583333,12.55,CA
MICHAELMAS REEF,2017,-16.583333,14.6,CA
MICHAELMAS REEF,2019,-16.583333,8.07,CA
MICHAELMAS REEF,2021,-16.583333,9.44,CA
MICHAELMAS REEF,2023,-16.583333,13.84,CA
ARLINGTON REEF,2006,-16.716667,8.29,CA
ARLINGTON REEF,2008,-16.716667,11.46,CA
ARLINGTON REEF,2010,-16.716667,13.67,CA
ARLINGTON REEF,2012,-16.716667,10.67,CA
ARLINGTON REEF,2014,-16.716667,12.46,CA
ARLINGTON REEF,2016,-16.716667,15.04,CA
ARLINGTON REEF,2017,-16.716667,16.38,CA
ARLINGTON REEF,2018,-16.716667,7.42,CA
ARLINGTON REEF,2020,-16.716667,8.75,CA
THETFORD REEF,1994,-16.808333,9.87,CA
THETFORD REEF,1995,-16.808333,19.85,CA
THETFORD REEF,1996,-16.808333,21.47,CA
THETFORD REEF,1997,-16.808333,26.18,CA
THETFORD REEF,1998,-16.808333,28.31,CA
THETFORD REEF,1999,-16.808333,28.61,CA
THETFORD REEF,2000,-16.808333,23.45,CA
THETFORD REEF,2002,-16.808333,9.17,CA
THETFORD REEF,2003,-16.808333,6.28,CA
THETFORD REEF,2004,-16.808333,6.89,CA
THETFORD REEF,2005,-16.808333,4.54,CA
THETFORD REEF,2006,-16.808333,11.25,CA
THETFORD REEF,2007,-16.808333,15.83,CA
THETFORD REEF,2008,-16.808333,13.17,CA
THETFORD REEF,2009,-16.808333,16.05,CA
THETFORD REEF,2010,-16.808333,21.25,CA
THETFORD REEF,2012,-16.808333,11.74,CA
THETFORD REEF,2013,-16.808333,17.31,CA
THETFORD REEF,2015,-16.808333,18.81,CA
THETFORD REEF,2016,-16.808333,22.56,CA
THETFORD REEF,2017,-16.808333,22.34,CA
THETFORD REEF,2018,-16.808333,12.3,CA
THETFORD REEF,2019,-16.808333,8.49,CA
THETFORD REEF,2020,-16.808333,14.36,CA
THETFORD REEF,2021,-16.808333,15.26,CA
THETFORD REEF,2022,-16.808333,30.76,CA
THETFORD REEF,2023,-16.808333,26.22,CA
RUBY REEF,1993,-15.75,23.05,CA
RUBY REEF,1996,-15.75,13.23,CA
RUBY REEF,1999,-15.75,22.02,CA
RUBY REEF,2002,-15.75,25.15,CA
RUBY REEF,2005,-15.75,24.77,CA
ANDERSEN REEF,1994,-15.791667,25.37,CA
ANDERSEN REEF,1997,-15.791667,24.31,CA
ANDERSEN REEF,2000,-15.791667,33.22,CA
ANDERSEN REEF,2003,-15.791667,38.05,CA
ANDERSEN REEF,2007,-15.791667,24.69,CA
ANDERSEN REEF,2019,-15.791667,23.51,CA
ANDERSEN REEF,2023,-15.791667,39.51,CA
RACHEL CARSON REEF,1995,-15.825,27.4,CA
RACHEL CARSON REEF,1998,-15.825,31.15,CA
RACHEL CARSON REEF,2001,-15.825,27.54,CA
RACHEL CARSON REEF,2004,-15.825,34.36,CA
RACHEL CARSON REEF,2020,-15.825,20.58,CA
RACHEL CARSON REEF,2021,-15.825,30.36,CA
ESCAPE (1),1994,-15.883333,17.98,CA
ESCAPE (1),1997,-15.883333,16.76,CA
ESCAPE (1),2000,-15.883333,28.55,CA
ESCAPE (1),2003,-15.883333,28.75,CA
ESCAPE (1),2007,-15.883333,20.7,CA
AGINCOURT REEFS (NO 4),1993,-15.95,21.09,CA
AGINCOURT REEFS (NO 4),1996,-15.95,21.7,CA
AGINCOURT REEFS (NO 4),1999,-15.95,25.73,CA
AGINCOURT REEFS (NO 4),2002,-15.95,28.16,CA
AGINCOURT REEFS (NO 4),2005,-15.95,23.89,CA
AGINCOURT REEFS (NO 3),1994,-15.991667,22.4,CA
AGINCOURT REEFS (NO 3),1997,-15.991667,22.26,CA
AGINCOURT REEFS (NO 3),2000,-15.991667,26.71,CA
AGINCOURT REEFS (NO 3),2003,-15.991667,26.09,CA
AGINCOURT REEFS (NO 3),2007,-15.991667,24.93,CA
AGINCOURT REEFS (NO 1),1994,-16.05,14.36,CA
AGINCOURT REEFS (NO 1),1995,-16.05,21.01,CA
AGINCOURT REEFS (NO 1),1996,-16.05,13.62,CA
AGINCOURT REEFS (NO 1),1997,-16.05,30.2,CA
AGINCOURT REEFS (NO 1),1998,-16.05,23.05,CA
AGINCOURT REEFS (NO 1),1999,-16.05,18.93,CA
AGINCOURT REEFS (NO 1),2000,-16.05,32.34,CA
AGINCOURT REEFS (NO 1),2001,-16.05,35.04,CA
AGINCOURT REEFS (NO 1),2002,-16.05,28.84,CA
AGINCOURT REEFS (NO 1),2003,-16.05,20.17,CA
AGINCOURT REEFS (NO 1),2004,-16.05,27.5,CA
AGINCOURT REEFS (NO 1),2005,-16.05,31.4,CA
AGINCOURT REEFS (NO 1),2006,-16.05,17.93,CA
AGINCOURT REEFS (NO 1),2007,-16.05,21.48,CA
AGINCOURT REEFS (NO 1),2008,-16.05,18.72,CA
AGINCOURT REEFS (NO 1),2009,-16.05,14.14,CA
AGINCOURT REEFS (NO 1),2010,-16.05,23.12,CA
AGINCOURT REEFS (NO 1),2011,-16.05,17.42,CA
AGINCOURT REEFS (NO 1),2012,-16.05,10.2,CA
AGINCOURT REEFS (NO 1),2013,-16.05,9.02,CA
AGINCOURT REEFS (NO 1),2014,-16.05,11.12,CA
AGINCOURT REEFS (NO 1),2015,-16.05,11.03,CA
AGINCOURT REEFS (NO 1),2016,-16.05,17.42,CA
AGINCOURT REEFS (NO 1),2017,-16.05,11.6,CA
AGINCOURT REEFS (NO 1),2018,-16.05,15.39,CA
AGINCOURT REEFS (NO 1),2019,-16.05,10.79,CA
AGINCOURT REEFS (NO 1),2020,-16.05,25.08,CA
AGINCOURT REEFS (NO 1),2021,-16.05,30.99,CA
AGINCOURT REEFS (NO 1),2023,-16.05,45.31,CA
ST CRISPIN REEF,1993,-16.108333,18.28,CA
ST CRISPIN REEF,1996,-16.108333,15.32,CA
ST CRISPIN REEF,1997,-16.108333,19.36,CA
ST CRISPIN REEF,1998,-16.108333,14.78,CA
ST CRISPIN REEF,1999,-16.108333,14.81,CA
ST CRISPIN REEF,2000,-16.108333,24.89,CA
ST CRISPIN REEF,2001,-16.108333,20.5,CA
ST CRISPIN REEF,2002,-16.108333,13.88,CA
ST CRISPIN REEF,2003,-16.108333,11.88,CA
ST CRISPIN REEF,2004,-16.108333,10.52,CA
ST CRISPIN REEF,2005,-16.108333,11.22,CA
ST CRISPIN REEF,2006,-16.108333,12.59,CA
ST CRISPIN REEF,2007,-16.108333,12.91,CA
ST CRISPIN REEF,2008,-16.108333,14.35,CA
ST CRISPIN REEF,2009,-16.108333,15.75,CA
ST CRISPIN REEF,2010,-16.108333,13.94,CA
ST CRISPIN REEF,2011,-16.108333,15.74,CA
ST CRISPIN REEF,2012,-16.108333,13.29,CA
ST CRISPIN REEF,2013,-16.108333,12.98,CA
ST CRISPIN REEF,2014,-16.108333,14.83,CA
ST CRISPIN REEF,2015,-16.108333,18.83,CA
ST CRISPIN REEF,2016,-16.108333,20.88,CA
ST CRISPIN REEF,2017,-16.108333,7.95,CA
ST CRISPIN REEF,2018,-16.108333,6.36,CA
ST CRISPIN REEF,2019,-16.108333,7.66,CA
ST CRISPIN REEF,2020,-16.108333,8.17,CA
ST CRISPIN REEF,2021,-16.108333,21.68,CA
ST CRISPIN REEF,2023,-16.108333,14.94,CA
OPAL (2),1995,-16.216667,22.82,CA
OPAL (2),1996,-16.216667,17.86,CA
OPAL (2),1997,-16.216667,29.93,CA
OPAL (2),1998,-16.216667,18.16,CA
OPAL (2),1999,-16.216667,24.94,CA
OPAL (2),2000,-16.216667,25.32,CA
OPAL (2),2001,-16.216667,13.35,CA
OPAL (2),2002,-16.216667,16.44,CA
OPAL (2),2003,-16.216667,9.56,CA
OPAL (2),2004,-16.216667,13.54,CA
OPAL (2),2005,-16.216667,11.69,CA
OPAL (2),2006,-16.216667,15.85,CA
OPAL (2),2007,-16.216667,18.16,CA
OPAL (2),2009,-16.216667,17.35,CA
OPAL (2),2011,-16.216667,22.07,CA
OPAL (2),2013,-16.216667,18.04,CA
OPAL (2),2015,-16.216667,20.86,CA
OPAL (2),2017,-16.216667,16.74,CA
OPAL (2),2019,-16.216667,7.8,CA
OPAL (2),2021,-16.216667,11.28,CA
NORMAN REEF,1994,-16.433333,24.02,CA
NORMAN REEF,1995,-16.433333,27.67,CA
NORMAN REEF,1998,-16.433333,32.24,CA
NORMAN REEF,2004,-16.433333,18.29,CA
NORMAN REEF,2007,-16.433333,20.33,CA
NORMAN REEF,2015,-16.433333,18.36,CA
NORMAN REEF,2020,-16.433333,18.85,CA
NORMAN REEF,2021,-16.433333,17.64,CA
HOPE REEF(16058),2000,-16.53,21.43,CA
HOPE REEF(16058),2003,-16.53,63.08,CA
HOPE REEF(16058),2006,-16.53,38.67,CA
HOPE REEF(16058),2007,-16.53,33.12,CA
EUSTON REEF,1995,-16.691667,21.73,CA
EUSTON REEF,1998,-16.691667,21.25,CA
EUSTON REEF,2004,-16.691667,18.89,CA
EUSTON REEF,2009,-16.691667,13.57,CA
FLYNN REEF,1994,-16.733333,16.36,CA
FLYNN REEF,1995,-16.733333,12.84,CA
FLYNN REEF,1998,-16.733333,23.39,CA
FLYNN REEF,2004,-16.733333,13.7,CA
FLYNN REEF,2009,-16.733333,19.57,CA
FLYNN REEF,2020,-16.733333,9.27,CA
NORTH REEF (NORTH),2006,-23.183333,43.67,CB
NORTH REEF (NORTH),2008,-23.183333,44.18,CB
NORTH REEF (NORTH),2010,-23.183333,15.0,CB
NORTH REEF (NORTH),2014,-23.183333,23.55,CB
NORTH REEF (NORTH),2016,-23.183333,48.42,CB
NORTH REEF (NORTH),2018,-23.183333,44.22,CB
NORTH REEF (NORTH),2020,-23.183333,41.69,CB
NORTH REEF (NORTH),2021,-23.183333,46.03,CB
BROOMFIELD REEF,1993,-23.275,21.15,CB
BROOMFIELD REEF,1995,-23.275,22.0,CB
BROOMFIELD REEF,1996,-23.275,23.75,CB
BROOMFIELD REEF,1997,-23.275,30.33,CB
BROOMFIELD REEF,1998,-23.275,29.69,CB
BROOMFIELD REEF,1999,-23.275,36.96,CB
BROOMFIELD REEF,2000,-23.275,40.85,CB
BROOMFIELD REEF,2001,-23.275,34.46,CB
BROOMFIELD REEF,2002,-23.275,35.61,CB
BROOMFIELD REEF,2003,-23.275,35.83,CB
BROOMFIELD REEF,2004,-23.275,24.42,CB
BROOMFIELD REEF,2005,-23.275,29.53,CB
BROOMFIELD REEF,2006,-23.275,36.59,CB
BROOMFIELD REEF,2007,-23.275,20.98,CB
BROOMFIELD REEF,2008,-23.275,39.55,CB
BROOMFIELD REEF,2009,-23.275,14.94,CB
BROOMFIELD REEF,2010,-23.275,16.81,CB
BROOMFIELD REEF,2011,-23.275,18.33,CB
BROOMFIELD REEF,2013,-23.275,32.45,CB
BROOMFIELD REEF,2014,-23.275,32.21,CB
BROOMFIELD REEF,2015,-23.275,41.74,CB
BROOMFIELD REEF,2016,-23.275,50.0,CB
BROOMFIELD REEF,2017,-23.275,44.87,CB
BROOMFIELD REEF,2018,-23.275,47.94,CB
BROOMFIELD REEF,2019,-23.275,52.99,CB
BROOMFIELD REEF,2020,-23.275,51.67,CB
BROOMFIELD REEF,2021,-23.275,58.19,CB
BROOMFIELD REEF,2022,-23.275,59.29,CB
BROOMFIELD REEF,2023,-23.275,57.82,CB
WRECK ISLAND REEF,1993,-23.333333,27.11,CB
WRECK ISLAND REEF,1996,-23.333333,25.29,CB
WRECK ISLAND REEF,1997,-23.333333,31.08,CB
WRECK ISLAND REEF,1998,-23.333333,34.19,CB
WRECK ISLAND REEF,1999,-23.333333,47.58,CB
WRECK ISLAND REEF,2000,-23.333333,46.7,CB
WRECK ISLAND REEF,2001,-23.333333,45.27,CB
WRECK ISLAND REEF,2002,-23.333333,43.04,CB
WRECK ISLAND REEF,2003,-23.333333,39.48,CB
WRECK ISLAND REEF,2004,-23.333333,34.34,CB
WRECK ISLAND REEF,2005,-23.333333,23.89,CB
WRECK ISLAND REEF,2007,-23.333333,29.33,CB
WRECK ISLAND REEF,2009,-23.333333,24.12,CB
WRECK ISLAND REEF,2011,-23.333333,15.61,CB
WRECK ISLAND REEF,2013,-23.333333,14.7,CB
WRECK ISLAND REEF,2015,-23.333333,19.52,CB
WRECK ISLAND REEF,2017,-23.333333,56.03,CB
WRECK ISLAND REEF,2019,-23.333333,51.45,CB
WRECK ISLAND REEF,2021,-23.333333,72.92,CB
WRECK ISLAND REEF,2022,-23.333333,74.3,CB
WRECK ISLAND REEF,2023,-23.333333,55.61,CB
ONE TREE REEF,1993,-23.5,18.13,CB
ONE TREE REEF,1994,-23.5,16.62,CB
ONE TREE REEF,1995,-23.5,26.73,CB
ONE TREE REEF,1996,-23.5,32.85,CB
ONE TREE REEF,1997,-23.5,34.14,CB
ONE TREE REEF,1998,-23.5,37.04,CB
ONE TREE REEF,1999,-23.5,44.29,CB
ONE TREE REEF,2000,-23.5,46.89,CB
ONE TREE REEF,2001,-23.5,39.39,CB
ONE TREE REEF,2002,-23.5,49.92,CB
ONE TREE REEF,2003,-23.5,45.91,CB
ONE TREE REEF,2004,-23.5,44.03,CB
ONE TREE REEF,2005,-23.5,40.71,CB
ONE TREE REEF,2007,-23.5,37.0,CB
ONE TREE REEF,2009,-23.5,22.52,CB
ONE TREE REEF,2011,-23.5,14.14,CB
ONE TREE REEF,2013,-23.5,25.29,CB
ONE TREE REEF,2017,-23.5,39.65,CB
ONE TREE REEF,2019,-23.5,43.77,CB
ONE TREE REEF,2021,-23.5,55.58,CB
ONE TREE REEF,2022,-23.5,62.71,CB
ONE TREE REEF,2023,-23.5,61.51,CB
ERSKINE REEF,2006,-23.508333,27.84,CB
ERSKINE REEF,2008,-23.508333,15.66,CB
ERSKINE REEF,2010,-23.508333,11.9,CB
ERSKINE REEF,2012,-23.508333,22.25,CB
ERSKINE REEF,2014,-23.508333,23.22,CB
ERSKINE REEF,2016,-23.508333,23.06,CB
